,filename,compressor,cBW,dBW,CR,normalize_time,diff_time,comp_time,encoding_time,de_comp_time,total_time,thread,split
0,imgs/*.png,zstd,0.5684463903389473,1.0098273360626706,0.6507301587619804,0.036157846450805664,2.1457672119140625e-06,2.2479052543640137,2.2840676307678223,1.2857346534729004,3.5698046684265137,1,Train
1,imgs/*.png,zstd,0.6713451537676091,2.9011621233042915,0.7161837235201768,0.05392050743103027,2.6226043701171875e-06,2.0783584117889404,2.1322832107543945,0.493422269821167,2.6257073879241943,1,Train
2,imgs/*.png,zstd,0.6518284286254133,1.431916807459998,0.7054740169015613,0.0021636486053466797,1.1920928955078125e-06,2.2319037914276123,2.2340710163116455,1.0169801712036133,3.2510530948638916,1,Train
3,imgs/*.png,zstd,0.6761164304535997,3.011456752044542,0.7099866548259522,0.002138376235961914,1.430511474609375e-06,2.152315616607666,2.1544573307037354,0.4837074279785156,2.638166904449463,1,Train
4,imgs/*.png,zstd,0.6426659702541845,1.3825363306185938,0.7105015287648402,0.0020952224731445312,9.5367431640625e-07,2.258524179458618,2.260622262954712,1.0508403778076172,3.311465263366699,1,Train
5,imgs/*.png,zstd,0.6139844621749626,8.633085028517602,0.7126193402115731,0.0021581649780273438,9.5367431640625e-07,2.360900640487671,2.3630614280700684,0.1680607795715332,2.5311243534088135,1,Train
6,imgs/*.png,zstd,0.63666216896517,1.3505692721252578,0.7139104732454628,0.0020694732666015625,1.430511474609375e-06,2.257082939147949,2.259155750274658,1.0649724006652832,3.3241305351257324,1,Train
7,imgs/*.png,zstd,0.6316161817305316,2.6109887448997604,0.7204150238597359,0.0022253990173339844,1.1920928955078125e-06,2.286625385284424,2.288853645324707,0.5536894798278809,2.8425447940826416,1,Train
8,imgs/*.png,zstd,0.6258703398118409,6.674301153954405,0.7200422859274921,0.0020918846130371094,9.5367431640625e-07,2.310485363006592,2.31257963180542,0.21685791015625,2.5294392108917236,1,Train
9,imgs/*.png,zstd,0.6403057836631644,3.5491547471060287,0.7197370727955914,0.002129793167114258,4.76837158203125e-07,2.2546322345733643,2.2567639350891113,0.40714454650878906,2.663909912109375,1,Train
10,imgs/*.png,zstd,0.6753659377979435,1.036436916627362,0.719627286519624,0.002105236053466797,1.1920928955078125e-06,2.135063648223877,2.137171745300293,1.392629861831665,3.5298030376434326,1,Train
11,imgs/*.png,zstd,0.6444551305224805,2.5427165835700514,0.6951067422084248,0.0020895004272460938,1.1920928955078125e-06,2.124589204788208,2.1266818046569824,0.5390105247497559,2.665693998336792,1,Train
12,imgs/*.png,zstd,0.6309011984868157,1.961101074169098,0.6938722847467164,0.002110004425048828,7.152557373046875e-07,2.1715338230133057,2.1736462116241455,0.6992785930633545,2.8729259967803955,1,Train
13,imgs/*.png,zstd,0.613753421834968,2.700495308593336,0.6929797150935595,0.002011537551879883,7.152557373046875e-07,2.234626054763794,2.2366392612457275,0.5083308219909668,2.744971513748169,1,Train
14,imgs/*.png,zstd,0.6680729177354764,1.6833360052444308,0.7212555922079352,0.0019674301147460938,4.76837158203125e-07,2.1148831844329834,2.1168527603149414,0.8401246070861816,2.956979751586914,1,Train
15,imgs/*.png,zstd,0.6128931992590594,2.6358326269640306,0.679519715048548,0.0019783973693847656,1.1920928955078125e-06,2.2130112648010254,2.2149927616119385,0.515038013458252,2.730032444000244,1,Train
16,imgs/*.png,zstd,0.6287585051197002,1.911850344448083,0.6693997266279001,0.0021076202392578125,9.5367431640625e-07,2.145296573638916,2.1474063396453857,0.7062268257141113,2.8536343574523926,1,Train
